account_id,company_name,country,subregion,industry,employee_band,estimated_arr,segment,account_status,coverage_status,engagement_status,last_activity_date,employee_band_num,segment_num,cluster,tier,priority_flag
1039,"Jacobs, Giles and Malone",HK,Greater China,Professional Services,501-2000,233600.0,Mid-Market,Active,Assigned,Stale,2023-06-24,4,2,1,Tier 2,Standard
1041,"Harris, Hernandez and Martinez",TW,Greater China,Media,501-2000,188400.0,Mid-Market,Prospect,Assigned,Stale,2024-10-10,4,2,1,Tier 2,Standard
1042,"White, Townsend and Reeves",HK,Greater China,Education,501-2000,1954400.0,Enterprise,Prospect,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1043,Maddox Group,HK,Greater China,Healthcare,1-50,11100.0,SMB,Prospect,Assigned,Stale,2022-08-06,1,1,2,Tier 3,Standard
1044,Patel-Hernandez,CN,Greater China,Retail,51-200,34200.0,SMB,Prospect,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1045,Anderson-Hunter,CN,Greater China,E-commerce,1-50,39600.0,SMB,Active,Assigned,Stale,2024-11-09,1,1,2,Tier 3,Standard
1046,Mann Ltd,TW,Greater China,Healthcare,501-2000,1936800.0,Enterprise,Prospect,Assigned,Stale,2023-05-09,4,3,0,Tier 1,Priority
1048,Norris-Stanley,HK,Greater China,Media,501-2000,1539900.0,Enterprise,Active,Assigned,Stale,2024-10-31,4,3,0,Tier 1,Priority
1049,Le Group,HK,Greater China,Media,201-500,168200.0,Mid-Market,Prospect,Assigned,Stale,2023-10-13,3,2,1,Tier 2,Standard
1051,"Hunter, Vargas and Montoya",HK,Greater China,E-commerce,51-200,33000.0,SMB,Inactive,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1053,"Hoffman, Preston and Rose",TW,Greater China,Education,501-2000,1501600.0,Enterprise,Prospect,Assigned,Stale,2023-11-06,4,3,0,Tier 1,Priority
1054,Salazar and Sons,HK,Greater China,E-commerce,2001+,1427900.0,Enterprise,Prospect,Unassigned,No Coverage,Never,5,3,0,Tier 1,Priority
1055,Howard-Shields,TW,Greater China,E-commerce,1-50,36100.0,SMB,Active,Assigned,Stale,2024-06-23,1,1,2,Tier 3,Standard
1056,Ford-Reid,TW,Greater China,Retail,501-2000,208700.0,Mid-Market,Active,Assigned,Stale,2024-04-21,4,2,1,Tier 2,Standard
1057,Wilson-Brown,CN,Greater China,Retail,501-2000,877900.0,Enterprise,Active,Assigned,Stale,2024-02-21,4,3,0,Tier 1,Priority
1059,Russell Inc,HK,Greater China,E-commerce,2001+,1623600.0,Enterprise,Prospect,Assigned,Stale,2024-01-02,5,3,0,Tier 1,Priority
1061,Cooper Inc,CN,Greater China,Retail,501-2000,1617900.0,Enterprise,Active,Assigned,Stale,2023-12-04,4,3,0,Tier 1,Priority
1062,Gonzalez PLC,CN,Greater China,Manufacturing,51-200,83400.0,Mid-Market,Inactive,Assigned,Stale,2024-06-25,2,2,1,Tier 2,Standard
1064,Donaldson Ltd,CN,Greater China,Media,201-500,14100.0,SMB,Active,Assigned,Stale,2024-10-31,3,1,2,Tier 3,Standard
1065,"West, Mitchell and Brown",HK,Greater China,Healthcare,51-200,84300.0,Mid-Market,Inactive,Assigned,Stale,2024-08-24,2,2,1,Tier 2,Standard
1067,"Sutton, Edwards and Bowman",HK,Greater China,SaaS,501-2000,1153300.0,Enterprise,Inactive,Assigned,Stale,2024-08-04,4,3,0,Tier 1,Priority
1068,Wallace and Sons,TW,Greater China,E-commerce,201-500,1901400.0,Enterprise,Churned,Assigned,Stale,2024-12-01,3,3,0,Tier 1,Priority
1069,Nunez PLC,HK,Greater China,SaaS,51-200,39200.0,SMB,Churned,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1070,Rosario-Mora,TW,Greater China,Retail,2001+,1648400.0,Enterprise,Inactive,Assigned,Stale,2022-09-16,5,3,0,Tier 1,Priority
1071,Howell-Johnson,HK,Greater China,Professional Services,501-2000,799000.0,Enterprise,Churned,Assigned,Stale,2024-08-22,4,3,0,Tier 1,Priority
1072,Coleman-Singh,CN,Greater China,Media,501-2000,1030800.0,Enterprise,Prospect,Assigned,Stale,2024-05-27,4,3,0,Tier 1,Priority
1074,"Porter, Harris and Munoz",CN,Greater China,Retail,201-500,128000.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1075,Randall-Bautista,HK,Greater China,SaaS,1-50,28000.0,SMB,Prospect,Assigned,Stale,2022-12-04,1,1,2,Tier 3,Standard
1076,"Rubio, Watson and Dominguez",CN,Greater China,Education,501-2000,1194900.0,Enterprise,Active,Assigned,Stale,2022-12-01,4,3,0,Tier 1,Priority
1077,"Morgan, Tyler and Alexander",TW,Greater China,SaaS,1-50,7700.0,SMB,Inactive,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1079,Zimmerman-Hill,TW,Greater China,Professional Services,2001+,1239800.0,Enterprise,Prospect,Assigned,Stale,2023-03-14,5,3,0,Tier 1,Priority
1081,Taylor-Ward,JP,North Asia,E-commerce,1-50,28200.0,SMB,Inactive,Assigned,Stale,2024-05-16,1,1,2,Tier 3,Standard
1082,Melton Ltd,KR,North Asia,Media,201-500,393400.0,Enterprise,Inactive,Assigned,Stale,2024-08-27,3,3,1,Tier 2,Standard
1084,Davenport-Sullivan,KR,North Asia,Education,201-500,249300.0,Mid-Market,Prospect,Assigned,Stale,2023-12-06,3,2,1,Tier 2,Standard
1087,Miles-Brooks,KR,North Asia,Manufacturing,1-50,21600.0,SMB,Active,Assigned,Stale,2024-10-27,1,1,2,Tier 3,Standard
1089,Wright and Sons,KR,North Asia,Logistics,2001+,627300.0,Enterprise,Active,Assigned,Stale,2023-12-02,5,3,0,Tier 1,Standard
1090,"Martinez, Grimes and Houston",JP,North Asia,Education,501-2000,980800.0,Enterprise,Churned,Assigned,Stale,2023-07-30,4,3,0,Tier 1,Priority
1092,"Sims, Lloyd and Sanchez",KR,North Asia,Education,1-50,37800.0,SMB,Prospect,Assigned,Stale,2024-08-11,1,1,2,Tier 3,Standard
1093,Burns-Hooper,JP,North Asia,Manufacturing,201-500,843200.0,Enterprise,Inactive,Assigned,Stale,2023-07-17,3,3,0,Tier 1,Priority
1094,"Evans, Graham and Brady",JP,North Asia,Retail,501-2000,1487600.0,Enterprise,Prospect,Assigned,Stale,2024-06-11,4,3,0,Tier 1,Priority
1095,"Lopez, Krueger and Clark",JP,North Asia,Professional Services,501-2000,67000.0,Mid-Market,Prospect,Assigned,Stale,2024-06-10,4,2,1,Tier 2,Standard
1096,Calderon Inc,JP,North Asia,SaaS,201-500,1129600.0,Enterprise,Prospect,Assigned,Stale,2023-02-13,3,3,0,Tier 1,Priority
1097,"Shannon, Watkins and Reed",KR,North Asia,Retail,2001+,679300.0,Enterprise,Inactive,Assigned,Stale,2024-09-26,5,3,0,Tier 1,Priority
1100,Pena PLC,KR,North Asia,E-commerce,1-50,16500.0,SMB,Inactive,Assigned,Stale,2024-05-19,1,1,2,Tier 3,Standard
1103,"Yu, Price and Herrera",JP,North Asia,Fintech,501-2000,1275600.0,Enterprise,Inactive,Assigned,Stale,2023-07-07,4,3,0,Tier 1,Priority
1107,Sosa-Doyle,KR,North Asia,Retail,51-200,83600.0,Mid-Market,Churned,Assigned,Stale,2024-04-28,2,2,1,Tier 2,Standard
1108,Hernandez Ltd,KR,North Asia,E-commerce,201-500,41600.0,SMB,Prospect,Assigned,Stale,2024-06-08,3,1,2,Tier 3,Standard
1111,Collier-Sanchez,JP,North Asia,Education,1-50,10500.0,SMB,Active,Assigned,Stale,2022-08-06,1,1,2,Tier 3,Standard
1114,"Kelly, Monroe and Jones",JP,North Asia,SaaS,2001+,484000.0,Enterprise,Active,Assigned,Stale,2024-11-15,5,3,0,Tier 1,Standard
1115,"Matthews, Adams and King",JP,North Asia,Fintech,201-500,229100.0,Mid-Market,Prospect,Assigned,Stale,2024-10-04,3,2,1,Tier 2,Standard
1117,Hughes Inc,KR,North Asia,Logistics,51-200,42800.0,SMB,Active,Assigned,Stale,2023-02-26,2,1,2,Tier 3,Standard
1118,"Gutierrez, Phillips and Rivera",JP,North Asia,Logistics,51-200,94300.0,Mid-Market,Churned,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1119,"Montes, Walker and George",JP,North Asia,Media,1-50,32600.0,SMB,Active,Assigned,Stale,2024-08-02,1,1,2,Tier 3,Standard
1120,Mcguire Group,KR,North Asia,Education,51-200,27200.0,SMB,Active,Assigned,Stale,2024-05-12,2,1,2,Tier 3,Standard
1121,Simon Inc,JP,North Asia,Professional Services,501-2000,1245900.0,Enterprise,Prospect,Assigned,Stale,2024-04-30,4,3,0,Tier 1,Priority
1123,Serrano Inc,KR,North Asia,Manufacturing,201-500,35500.0,SMB,Prospect,Assigned,Stale,2024-06-20,3,1,2,Tier 3,Standard
1125,Garrett Ltd,KR,North Asia,Retail,201-500,962000.0,Enterprise,Inactive,Assigned,Stale,2023-02-04,3,3,0,Tier 1,Priority
1126,Ramirez and Sons,JP,North Asia,SaaS,501-2000,643000.0,Enterprise,Inactive,Assigned,Stale,2024-04-01,4,3,0,Tier 1,Standard
1129,Dickerson and Sons,KR,North Asia,Healthcare,201-500,54800.0,Mid-Market,Prospect,Assigned,Stale,2024-07-01,3,2,1,Tier 2,Standard
1130,"Bowman, Reed and Richardson",JP,North Asia,Healthcare,501-2000,241800.0,Mid-Market,Prospect,Assigned,Stale,2022-12-10,4,2,1,Tier 2,Standard
1132,Mills PLC,JP,North Asia,SaaS,2001+,910400.0,Enterprise,Prospect,Assigned,Stale,2024-02-21,5,3,0,Tier 1,Priority
1135,Coffey LLC,JP,North Asia,SaaS,201-500,142800.0,Mid-Market,Active,Assigned,Stale,2024-06-19,3,2,1,Tier 2,Standard
1137,Garcia-Sanchez,JP,North Asia,Professional Services,501-2000,470500.0,Enterprise,Inactive,Assigned,Stale,2023-12-21,4,3,0,Tier 1,Standard
1140,"Barnes, Whitaker and Lane",KR,North Asia,Retail,51-200,5400.0,SMB,Active,Assigned,Stale,2024-02-17,2,1,2,Tier 3,Standard
1141,Hoover Group,JP,North Asia,Logistics,51-200,89100.0,Mid-Market,Prospect,Assigned,Stale,2023-12-15,2,2,1,Tier 2,Standard
1142,Schaefer Ltd,JP,North Asia,Professional Services,501-2000,189000.0,Mid-Market,Active,Assigned,Stale,2023-11-16,4,2,1,Tier 2,Standard
1143,"Olson, Ochoa and Holloway",KR,North Asia,SaaS,51-200,133700.0,Mid-Market,Prospect,Assigned,Stale,2024-05-28,2,2,1,Tier 2,Standard
1145,"Coleman, Stevenson and Anderson",KR,North Asia,E-commerce,201-500,240500.0,Mid-Market,Active,Assigned,Stale,2022-12-03,3,2,1,Tier 2,Standard
1149,Miller-Peck,JP,North Asia,Healthcare,501-2000,490200.0,Enterprise,Active,Assigned,Stale,2024-10-18,4,3,0,Tier 1,Standard
1151,Martinez and Sons,KR,North Asia,Healthcare,201-500,364400.0,Enterprise,Prospect,Assigned,Stale,2024-09-17,3,3,1,Tier 2,Standard
1155,Reyes Ltd,JP,North Asia,Retail,201-500,22500.0,SMB,Inactive,Assigned,Stale,2024-08-25,3,1,2,Tier 3,Standard
1156,Long-Rivera,KR,North Asia,Media,51-200,37100.0,SMB,Churned,Assigned,Stale,2023-02-12,2,1,2,Tier 3,Standard
1157,Singh-Arnold,KR,North Asia,Healthcare,201-500,177600.0,Mid-Market,Active,Assigned,Stale,2023-11-23,3,2,1,Tier 2,Standard
1158,Norton and Sons,KR,North Asia,Logistics,501-2000,942800.0,Enterprise,Prospect,Assigned,Stale,2024-08-17,4,3,0,Tier 1,Priority
1160,"Miller, Gordon and Coleman",JP,North Asia,Media,201-500,174200.0,Mid-Market,Inactive,Assigned,Stale,2023-06-10,3,2,1,Tier 2,Standard
1162,Scott and Sons,KR,North Asia,Fintech,501-2000,1147400.0,Enterprise,Churned,Assigned,Stale,2024-11-27,4,3,0,Tier 1,Priority
1164,"Taylor, Lambert and Mueller",KR,North Asia,Retail,1-50,32200.0,SMB,Prospect,Assigned,Stale,2024-06-20,1,1,2,Tier 3,Standard
1165,"Avila, Smith and Lucero",KR,North Asia,Education,51-200,18500.0,SMB,Inactive,Assigned,Stale,2022-08-17,2,1,2,Tier 3,Standard
1167,Brandt-Gardner,JP,North Asia,Media,201-500,153200.0,Mid-Market,Prospect,Assigned,Stale,2023-12-10,3,2,1,Tier 2,Standard
1170,Scott-Coffey,KR,North Asia,Education,501-2000,1710000.0,Enterprise,Prospect,Assigned,Stale,2023-11-26,4,3,0,Tier 1,Priority
1171,Gutierrez-Johnson,KR,North Asia,Logistics,51-200,6000.0,SMB,Active,Assigned,Stale,2024-07-03,2,1,2,Tier 3,Standard
1172,Johnson-Woods,KR,North Asia,Fintech,501-2000,607400.0,Enterprise,Active,Assigned,Stale,2024-05-26,4,3,0,Tier 1,Standard
1175,"Williams, Morrison and Ashley",KR,North Asia,SaaS,51-200,18100.0,SMB,Inactive,Assigned,Stale,2023-07-28,2,1,2,Tier 3,Standard
1176,Gordon Group,JP,North Asia,Education,1-50,45900.0,SMB,Active,Assigned,Stale,2023-07-02,1,1,2,Tier 3,Standard
1178,"Walter, Moreno and Carey",KR,North Asia,Healthcare,201-500,1413400.0,Enterprise,Active,Assigned,Stale,2023-07-14,3,3,0,Tier 1,Priority
1180,"Cisneros, Reyes and Castro",KR,North Asia,Manufacturing,501-2000,1788700.0,Enterprise,Prospect,Assigned,Stale,2024-05-15,4,3,0,Tier 1,Priority
1182,Townsend-Parker,KR,North Asia,E-commerce,51-200,45500.0,SMB,Churned,Assigned,Stale,2024-09-09,2,1,2,Tier 3,Standard
1183,"Guzman, Chandler and Bryan",JP,North Asia,Retail,1-50,47600.0,SMB,Active,Assigned,Stale,2024-05-05,1,1,2,Tier 3,Standard
1184,Perez-West,KR,North Asia,Education,201-500,63300.0,Mid-Market,Churned,Assigned,Stale,2024-05-17,3,2,1,Tier 2,Standard
1185,"Tucker, Hill and Horton",JP,North Asia,Media,201-500,383900.0,Enterprise,Active,Assigned,Stale,2024-03-01,3,3,1,Tier 2,Standard
1190,Ortiz-Powers,KR,North Asia,Manufacturing,1-50,38400.0,SMB,Active,Assigned,Stale,2024-05-28,1,1,2,Tier 3,Standard
1191,Marshall Ltd,JP,North Asia,Media,201-500,85600.0,Mid-Market,Prospect,Assigned,Stale,2023-10-31,3,2,1,Tier 2,Standard
1192,Pruitt-Taylor,JP,North Asia,Education,501-2000,1670100.0,Enterprise,Prospect,Assigned,Stale,2022-11-14,4,3,0,Tier 1,Priority
1193,Harris Inc,KR,North Asia,Healthcare,51-200,169600.0,Mid-Market,Active,Assigned,Stale,2024-03-17,2,2,1,Tier 2,Standard
1196,"Armstrong, Hines and Jones",JP,North Asia,Healthcare,201-500,71500.0,Mid-Market,Active,Assigned,Stale,2024-01-16,3,2,1,Tier 2,Standard
1197,Nguyen Group,KR,North Asia,Education,501-2000,461400.0,Enterprise,Active,Assigned,Stale,2024-06-15,4,3,0,Tier 1,Standard
1198,Gonzales-Lawrence,KR,North Asia,Professional Services,1-50,14600.0,SMB,Active,Assigned,Stale,2024-11-27,1,1,2,Tier 3,Standard
1200,Morris Inc,JP,North Asia,E-commerce,1-50,9300.0,SMB,Inactive,Assigned,Stale,2023-09-07,1,1,2,Tier 3,Standard
1201,Taylor LLC,KR,North Asia,Fintech,51-200,39300.0,SMB,Prospect,Assigned,Stale,2024-03-25,2,1,2,Tier 3,Standard
1202,Stewart LLC,KR,North Asia,Retail,1-50,46000.0,SMB,Prospect,Assigned,Stale,2024-09-20,1,1,2,Tier 3,Standard
1203,"Moon, Freeman and Evans",JP,North Asia,Healthcare,201-500,32700.0,SMB,Prospect,Assigned,Stale,2024-07-11,3,1,2,Tier 3,Standard
1205,Cooper-Allen,JP,North Asia,Manufacturing,2001+,1296600.0,Enterprise,Active,Assigned,Stale,2024-06-23,5,3,0,Tier 1,Priority
1206,"Carey, Beck and Giles",KR,North Asia,Manufacturing,201-500,202100.0,Mid-Market,Prospect,Assigned,Stale,2023-06-02,3,2,1,Tier 2,Standard
1208,"Smith, Wilson and Adams",JP,North Asia,Media,201-500,126300.0,Mid-Market,Active,Assigned,Stale,2023-07-20,3,2,1,Tier 2,Standard
1209,"Walker, Morse and Adkins",JP,North Asia,E-commerce,2001+,341200.0,Enterprise,Active,Assigned,Stale,2024-06-26,5,3,0,Tier 1,Standard
1210,"Tyler, Bell and Coleman",JP,North Asia,Healthcare,51-200,8500.0,SMB,Prospect,Assigned,Stale,2024-11-14,2,1,2,Tier 3,Standard
1211,Sullivan and Sons,KR,North Asia,Manufacturing,1-50,16200.0,SMB,Prospect,Assigned,Stale,2024-01-05,1,1,2,Tier 3,Standard
1216,"Aguilar, Perry and Nelson",JP,North Asia,Education,51-200,43800.0,SMB,Inactive,Assigned,Stale,2022-07-15,2,1,2,Tier 3,Standard
1220,Moore PLC,JP,North Asia,E-commerce,51-200,6600.0,SMB,Prospect,Assigned,Stale,2023-09-03,2,1,2,Tier 3,Standard
1222,Gray Group,JP,North Asia,Fintech,51-200,9200.0,SMB,Prospect,Assigned,Stale,2024-11-11,2,1,2,Tier 3,Standard
1225,Baker-Buchanan,KR,North Asia,SaaS,501-2000,720800.0,Enterprise,Prospect,Assigned,Stale,2024-04-21,4,3,0,Tier 1,Priority
1226,Robertson Ltd,JP,North Asia,Manufacturing,201-500,252800.0,Enterprise,Prospect,Assigned,Stale,2024-05-13,3,3,1,Tier 2,Standard
1228,Diaz-Butler,KR,North Asia,Healthcare,51-200,92500.0,Mid-Market,Prospect,Assigned,Stale,2024-08-03,2,2,1,Tier 2,Standard
1229,Donaldson-Bailey,KR,North Asia,E-commerce,501-2000,1775300.0,Enterprise,Active,Assigned,Stale,2023-02-07,4,3,0,Tier 1,Priority
1230,"Edwards, Olson and Gomez",JP,North Asia,Media,1-50,22000.0,SMB,Prospect,Assigned,Stale,2024-04-29,1,1,2,Tier 3,Standard
1231,Ramos LLC,KR,North Asia,Professional Services,51-200,70200.0,Mid-Market,Active,Assigned,Stale,2023-04-25,2,2,1,Tier 2,Standard
1235,"Riley, Butler and Harper",JP,North Asia,SaaS,1-50,44200.0,SMB,Churned,Assigned,Stale,2024-02-25,1,1,2,Tier 3,Standard
1236,Jones-Rowland,JP,North Asia,Professional Services,501-2000,739100.0,Enterprise,Inactive,Assigned,Stale,2024-03-18,4,3,0,Tier 1,Priority
1237,Miller-Rodriguez,KR,North Asia,Logistics,51-200,182000.0,Mid-Market,Churned,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1238,Mcdonald PLC,JP,North Asia,Healthcare,501-2000,224700.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1239,"Nguyen, Kramer and Thomas",KR,North Asia,Media,51-200,172500.0,Mid-Market,Churned,Assigned,Stale,2023-07-04,2,2,1,Tier 2,Standard
1241,Guerrero-Griffith,JP,North Asia,Media,1-50,40900.0,SMB,Prospect,Assigned,Stale,2022-09-08,1,1,2,Tier 3,Standard
1243,"Lowe, Clark and Fleming",JP,North Asia,Education,1-50,49700.0,SMB,Active,Assigned,Stale,2024-05-08,1,1,2,Tier 3,Standard
1244,"Green, Johnson and Jones",KR,North Asia,E-commerce,1-50,16600.0,SMB,Active,Assigned,Stale,2024-07-18,1,1,2,Tier 3,Standard
1245,"Barnett, Stanley and Marshall",KR,North Asia,Professional Services,201-500,36100.0,SMB,Prospect,Assigned,Stale,2024-05-24,3,1,2,Tier 3,Standard
1246,Davidson Inc,JP,North Asia,Retail,201-500,125400.0,Mid-Market,Inactive,Assigned,Stale,2024-08-01,3,2,1,Tier 2,Standard
1248,Rodriguez and Sons,JP,North Asia,Professional Services,201-500,73200.0,Mid-Market,Churned,Assigned,Stale,2024-09-05,3,2,1,Tier 2,Standard
1249,Miller-Rivera,JP,North Asia,Logistics,1-50,31600.0,SMB,Inactive,Assigned,Stale,2024-09-08,1,1,2,Tier 3,Standard
1250,Perkins LLC,JP,North Asia,Media,51-200,170300.0,Mid-Market,Prospect,Assigned,Stale,2024-06-07,2,2,1,Tier 2,Standard
1251,"Dalton, Henson and Martin",KR,North Asia,Professional Services,51-200,47400.0,SMB,Inactive,Assigned,Stale,2023-12-25,2,1,2,Tier 3,Standard
1252,Ewing Inc,KR,North Asia,Manufacturing,51-200,34900.0,SMB,Prospect,Assigned,Stale,2024-08-08,2,1,2,Tier 3,Standard
1253,"Morton, Davila and Yang",JP,North Asia,Manufacturing,51-200,43100.0,SMB,Active,Assigned,Stale,2023-06-02,2,1,2,Tier 3,Standard
1254,Carter Inc,KR,North Asia,Healthcare,1-50,41500.0,SMB,Prospect,Assigned,Stale,2023-06-06,1,1,2,Tier 3,Standard
1255,"Hall, Copeland and Bishop",JP,North Asia,E-commerce,2001+,1608100.0,Enterprise,Active,Assigned,Stale,2024-11-30,5,3,0,Tier 1,Priority
1256,Lester-Dunn,JP,North Asia,Education,201-500,117500.0,Mid-Market,Prospect,Assigned,Stale,2024-09-01,3,2,1,Tier 2,Standard
1258,Ramos LLC,JP,North Asia,Manufacturing,51-200,38900.0,SMB,Prospect,Assigned,Stale,2023-08-01,2,1,2,Tier 3,Standard
1259,"Chung, Johnson and Carter",KR,North Asia,Healthcare,201-500,165400.0,Mid-Market,Prospect,Assigned,Stale,2024-10-12,3,2,1,Tier 2,Standard
1260,"Smith, Smith and Ryan",JP,North Asia,Fintech,501-2000,592400.0,Enterprise,Prospect,Assigned,Stale,2024-05-29,4,3,0,Tier 1,Standard
1262,Melton Inc,KR,North Asia,E-commerce,201-500,7400.0,SMB,Prospect,Assigned,Stale,2024-12-01,3,1,2,Tier 3,Standard
1267,Gilbert Inc,JP,North Asia,Logistics,51-200,50000.0,SMB,Active,Assigned,Stale,2023-10-18,2,1,2,Tier 3,Standard
1268,Gilmore Ltd,JP,North Asia,Education,201-500,222400.0,Mid-Market,Prospect,Assigned,Stale,2024-05-12,3,2,1,Tier 2,Standard
1269,Brown-Rodriguez,KR,North Asia,Healthcare,51-200,42700.0,SMB,Prospect,Assigned,Stale,2024-10-13,2,1,2,Tier 3,Standard
1270,Harris LLC,JP,North Asia,Fintech,1-50,32000.0,SMB,Prospect,Assigned,Stale,2024-11-15,1,1,2,Tier 3,Standard
1271,Herring Ltd,JP,North Asia,SaaS,1-50,14300.0,SMB,Prospect,Assigned,Stale,2024-03-03,1,1,2,Tier 3,Standard
1272,"White, Harris and Paul",JP,North Asia,SaaS,501-2000,1135800.0,Enterprise,Inactive,Assigned,Stale,2024-08-28,4,3,0,Tier 1,Priority
1273,Valencia LLC,JP,North Asia,Media,51-200,47600.0,SMB,Prospect,Assigned,Stale,2024-10-11,2,1,2,Tier 3,Standard
1274,"Galloway, Ortega and Nelson",JP,North Asia,Retail,201-500,189000.0,Mid-Market,Inactive,Assigned,Stale,2023-02-23,3,2,1,Tier 2,Standard
1277,Kent Group,KR,North Asia,Education,1-50,34200.0,SMB,Churned,Assigned,Stale,2023-06-12,1,1,2,Tier 3,Standard
1278,"Rogers, Khan and Turner",JP,North Asia,Healthcare,201-500,64100.0,Mid-Market,Prospect,Assigned,Stale,2024-11-25,3,2,1,Tier 2,Standard
1281,"Palmer, Coleman and Cross",KR,North Asia,Healthcare,1-50,33800.0,SMB,Active,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1282,"Collins, Graham and Garcia",KR,North Asia,Fintech,201-500,22000.0,SMB,Active,Assigned,Stale,2024-01-28,3,1,2,Tier 3,Standard
1283,"Clark, Olsen and Meyer",JP,North Asia,Logistics,201-500,225100.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1285,Parker Ltd,JP,North Asia,Education,201-500,38400.0,SMB,Prospect,Assigned,Stale,2024-05-29,3,1,2,Tier 3,Standard
1286,"Robinson, Ryan and Rodgers",KR,North Asia,E-commerce,201-500,101800.0,Mid-Market,Prospect,Assigned,Stale,2024-07-22,3,2,1,Tier 2,Standard
1287,"Johnson, Smith and Chavez",KR,North Asia,Healthcare,501-2000,103500.0,Mid-Market,Inactive,Assigned,Stale,2024-02-09,4,2,1,Tier 2,Standard
1288,Adkins-Kidd,KR,North Asia,Manufacturing,501-2000,86600.0,Mid-Market,Prospect,Assigned,Stale,2023-12-16,4,2,1,Tier 2,Standard
1291,Fernandez-Evans,JP,North Asia,SaaS,51-200,66900.0,Mid-Market,Prospect,Assigned,Stale,2024-05-05,2,2,1,Tier 2,Standard
1292,"Dunn, Houston and Mendoza",KR,North Asia,Retail,51-200,236500.0,Mid-Market,Prospect,Assigned,Stale,2022-10-05,2,2,1,Tier 2,Standard
1293,Mccall-Watson,JP,North Asia,Retail,501-2000,173300.0,Mid-Market,Prospect,Assigned,Stale,2022-07-29,4,2,1,Tier 2,Standard
1294,Wilson-Robinson,KR,North Asia,Retail,201-500,38300.0,SMB,Prospect,Assigned,Stale,2024-01-01,3,1,2,Tier 3,Standard
1296,Curry-Murray,JP,North Asia,Education,51-200,42800.0,SMB,Inactive,Assigned,Stale,2024-05-10,2,1,2,Tier 3,Standard
1298,Lane Ltd,KR,North Asia,Healthcare,1-50,18200.0,SMB,Prospect,Assigned,Stale,2023-09-29,1,1,2,Tier 3,Standard
1299,Hayes and Sons,KR,North Asia,Professional Services,501-2000,1928500.0,Enterprise,Churned,Assigned,Stale,2024-04-21,4,3,0,Tier 1,Priority
1303,"Moore, Cox and Green",KR,North Asia,Media,1-50,24300.0,SMB,Active,Assigned,Stale,2023-08-12,1,1,2,Tier 3,Standard
1304,"Ware, Powell and Castillo",KR,North Asia,Healthcare,1-50,20900.0,SMB,Prospect,Assigned,Stale,2024-11-26,1,1,2,Tier 3,Standard
1305,Morgan-Brown,JP,North Asia,E-commerce,1-50,6800.0,SMB,Churned,Assigned,Stale,2024-11-27,1,1,2,Tier 3,Standard
1307,"Tate, Burns and Diaz",JP,North Asia,Education,201-500,39400.0,SMB,Churned,Unassigned,No Coverage,Never,3,1,2,Tier 3,Standard
1309,Drake-Bailey,JP,North Asia,Manufacturing,501-2000,118400.0,Mid-Market,Inactive,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1312,Moreno-Ray,KR,North Asia,Professional Services,201-500,212000.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1313,Wilson LLC,JP,North Asia,Education,1-50,11000.0,SMB,Churned,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1314,Davis-Thompson,JP,North Asia,Healthcare,51-200,68200.0,Mid-Market,Active,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1315,Stanley PLC,JP,North Asia,Manufacturing,51-200,26600.0,SMB,Active,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1316,"Collins, Bowman and Harris",KR,North Asia,SaaS,1-50,20800.0,SMB,Active,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1317,Pierce Group,JP,North Asia,Fintech,1-50,38500.0,SMB,Churned,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1318,Stokes Inc,KR,North Asia,SaaS,1-50,47700.0,SMB,Active,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1319,"Stark, Warner and Williams",JP,North Asia,Logistics,1-50,38400.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1320,"Bryant, Harrington and Stanton",JP,North Asia,Professional Services,201-500,92000.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1321,Henderson PLC,JP,North Asia,Media,201-500,48600.0,SMB,Active,Unassigned,No Coverage,Never,3,1,2,Tier 3,Standard
